,timestamp,path_id,complete_path,source,target,change,profit
0,2015.01.26 08:01:00_possible_arbitrage.csv,0,"['USD', 'AUD', 'GBP', 'USD']",USD,AUD,1.2668651422056123,0.00018299866645921092
1,2015.01.26 08:01:00_possible_arbitrage.csv,0,"['USD', 'AUD', 'GBP', 'USD']",AUD,GBP,0.5260666000315639,0.00018299866645921092
2,2015.01.26 08:01:00_possible_arbitrage.csv,0,"['USD', 'AUD', 'GBP', 'USD']",GBP,USD,1.50075,0.00018299866645921092
3,2015.01.26 08:01:00_possible_arbitrage.csv,1,"['JPY', 'AUD', 'EUR', 'JPY']",JPY,AUD,0.010769479295676052,0.0003427767132977433
4,2015.01.26 08:01:00_possible_arbitrage.csv,1,"['JPY', 'AUD', 'EUR', 'JPY']",AUD,EUR,0.7056017724716525,0.0003427767132977433
5,2015.01.26 08:01:00_possible_arbitrage.csv,1,"['JPY', 'AUD', 'EUR', 'JPY']",EUR,JPY,131.642,0.0003427767132977433
6,2015.01.26 08:01:00_possible_arbitrage.csv,2,"['USD', 'GBP', 'SEK', 'USD']",USD,GBP,0.6663334999167083,0.00012016567933792466
7,2015.01.26 08:01:00_possible_arbitrage.csv,2,"['USD', 'GBP', 'SEK', 'USD']",GBP,SEK,12.5032,0.00012016567933792466
8,2015.01.26 08:01:00_possible_arbitrage.csv,2,"['USD', 'GBP', 'SEK', 'USD']",SEK,USD,0.12004369590530956,0.00012016567933792466
9,2015.01.26 08:01:00_possible_arbitrage.csv,3,"['AUD', 'EUR', 'JPY', 'AUD']",AUD,EUR,0.7056017724716525,0.00034277671329752124
10,2015.01.26 08:01:00_possible_arbitrage.csv,3,"['AUD', 'EUR', 'JPY', 'AUD']",EUR,JPY,131.642,0.00034277671329752124
11,2015.01.26 08:01:00_possible_arbitrage.csv,3,"['AUD', 'EUR', 'JPY', 'AUD']",JPY,AUD,0.010769479295676052,0.00034277671329752124
12,2015.01.26 08:01:00_possible_arbitrage.csv,4,"['GBP', 'CAD', 'AUD', 'GBP']",GBP,CAD,1.86776,0.00029131497633461123
13,2015.01.26 08:01:00_possible_arbitrage.csv,4,"['GBP', 'CAD', 'AUD', 'GBP']",CAD,AUD,1.0180396628252637,0.00029131497633461123
14,2015.01.26 08:01:00_possible_arbitrage.csv,4,"['GBP', 'CAD', 'AUD', 'GBP']",AUD,GBP,0.5260666000315639,0.00029131497633461123
15,2015.01.26 08:01:00_possible_arbitrage.csv,5,"['CAD', 'AUD', 'JPY', 'SGD', 'CHF', 'CAD']",CAD,AUD,1.0180396628252637,0.0020174264949772702
16,2015.01.26 08:01:00_possible_arbitrage.csv,5,"['CAD', 'AUD', 'JPY', 'SGD', 'CHF', 'CAD']",AUD,JPY,92.855,0.0020174264949772702
17,2015.01.26 08:01:00_possible_arbitrage.csv,5,"['CAD', 'AUD', 'JPY', 'SGD', 'CHF', 'CAD']",JPY,SGD,0.011432360439459936,0.0020174264949772702
18,2015.01.26 08:01:00_possible_arbitrage.csv,5,"['CAD', 'AUD', 'JPY', 'SGD', 'CHF', 'CAD']",SGD,CHF,0.6548659816768498,0.0020174264949772702
19,2015.01.26 08:01:00_possible_arbitrage.csv,5,"['CAD', 'AUD', 'JPY', 'SGD', 'CHF', 'CAD']",CHF,CAD,1.4158490138611617,0.0020174264949772702
20,2015.02.20 15:03:00_possible_arbitrage.csv,6,"['CAD', 'AUD', 'GBP', 'CAD']",CAD,AUD,1.0237091028213423,0.0002633087557557534
21,2015.02.20 15:03:00_possible_arbitrage.csv,6,"['CAD', 'AUD', 'GBP', 'CAD']",AUD,GBP,0.5104254396039098,0.0002633087557557534
22,2015.02.20 15:03:00_possible_arbitrage.csv,6,"['CAD', 'AUD', 'GBP', 'CAD']",GBP,CAD,1.91428,0.0002633087557557534
23,2015.02.20 15:03:00_possible_arbitrage.csv,7,"['CHF', 'CAD', 'USD', 'CHF']",CHF,CAD,1.313697928298367,0.00023107961326518378
24,2015.02.20 15:03:00_possible_arbitrage.csv,7,"['CHF', 'CAD', 'USD', 'CHF']",CAD,USD,0.8029548739360848,0.00023107961326518378
25,2015.02.20 15:03:00_possible_arbitrage.csv,7,"['CHF', 'CAD', 'USD', 'CHF']",USD,CHF,0.94823,0.00023107961326518378
26,2015.02.20 15:03:00_possible_arbitrage.csv,8,"['EUR', 'AUD', 'GBP', 'EUR']",EUR,AUD,1.44213,0.00016282944643397634
27,2015.02.20 15:03:00_possible_arbitrage.csv,8,"['EUR', 'AUD', 'GBP', 'EUR']",AUD,GBP,0.5104254396039098,0.00016282944643397634
28,2015.02.20 15:03:00_possible_arbitrage.csv,8,"['EUR', 'AUD', 'GBP', 'EUR']",GBP,EUR,1.3587325742547351,0.00016282944643397634
29,2015.02.20 15:03:00_possible_arbitrage.csv,9,"['USD', 'AUD', 'GBP', 'USD']",USD,AUD,1.2748922716030495,0.0002485315984213088
30,2015.02.20 15:03:00_possible_arbitrage.csv,9,"['USD', 'AUD', 'GBP', 'USD']",AUD,GBP,0.5104254396039098,0.0002485315984213088
31,2015.02.20 15:03:00_possible_arbitrage.csv,9,"['USD', 'AUD', 'GBP', 'USD']",GBP,USD,1.5371,0.0002485315984213088
32,2015.02.20 15:03:00_possible_arbitrage.csv,10,"['CHF', 'CAD', 'EUR', 'USD', 'CHF']",CHF,CAD,1.313697928298367,0.0002563230233127989
33,2015.02.20 15:03:00_possible_arbitrage.csv,10,"['CHF', 'CAD', 'EUR', 'USD', 'CHF']",CAD,EUR,0.7097181709143299,0.0002563230233127989
34,2015.02.20 15:03:00_possible_arbitrage.csv,10,"['CHF', 'CAD', 'EUR', 'USD', 'CHF']",EUR,USD,1.1314,0.0002563230233127989
35,2015.02.20 15:03:00_possible_arbitrage.csv,10,"['CHF', 'CAD', 'EUR', 'USD', 'CHF']",USD,CHF,0.94823,0.0002563230233127989
36,2015.02.20 15:03:00_possible_arbitrage.csv,11,"['JPY', 'AUD', 'GBP', 'JPY']",JPY,AUD,0.010755579456843238,0.00035700272444905146
37,2015.02.20 15:03:00_possible_arbitrage.csv,11,"['JPY', 'AUD', 'GBP', 'JPY']",AUD,GBP,0.5104254396039098,0.00035700272444905146
38,2015.02.20 15:03:00_possible_arbitrage.csv,11,"['JPY', 'AUD', 'GBP', 'JPY']",GBP,JPY,182.217,0.00035700272444905146
39,2015.02.20 15:03:00_possible_arbitrage.csv,12,"['CAD', 'USD', 'CHF', 'CAD']",CAD,USD,0.8029548739360848,0.00023107961326518378
40,2015.02.20 15:03:00_possible_arbitrage.csv,12,"['CAD', 'USD', 'CHF', 'CAD']",USD,CHF,0.94823,0.00023107961326518378
41,2015.02.20 15:03:00_possible_arbitrage.csv,12,"['CAD', 'USD', 'CHF', 'CAD']",CHF,CAD,1.313697928298367,0.00023107961326518378
42,2015.02.20 15:03:00_possible_arbitrage.csv,13,"['AUD', 'CHF', 'NZD', 'AUD']",AUD,CHF,0.7437600000000001,0.00033716161210195494
43,2015.02.20 15:03:00_possible_arbitrage.csv,13,"['AUD', 'CHF', 'NZD', 'AUD']",CHF,NZD,1.397077314258571,0.00033716161210195494
44,2015.02.20 15:03:00_possible_arbitrage.csv,13,"['AUD', 'CHF', 'NZD', 'AUD']",NZD,AUD,0.9627048154494868,0.00033716161210195494
45,2015.01.20 13:24:00_possible_arbitrage.csv,14,"['NZD', 'AUD', 'CAD', 'NZD']",NZD,AUD,0.9420009985210585,0.00039361409174598627
46,2015.01.20 13:24:00_possible_arbitrage.csv,14,"['NZD', 'AUD', 'CAD', 'NZD']",AUD,CAD,0.98236,0.00039361409174598627
47,2015.01.20 13:24:00_possible_arbitrage.csv,14,"['NZD', 'AUD', 'CAD', 'NZD']",CAD,NZD,1.0810577068603922,0.00039361409174598627
48,2015.01.20 13:24:00_possible_arbitrage.csv,15,"['GBP', 'EUR', 'NZD', 'AUD', 'GBP']",GBP,EUR,1.3078733978550878,0.00029960605307199906
49,2015.01.20 13:24:00_possible_arbitrage.csv,15,"['GBP', 'EUR', 'NZD', 'AUD', 'GBP']",EUR,NZD,1.50033,0.00029960605307199906
50,2015.01.20 13:24:00_possible_arbitrage.csv,15,"['GBP', 'EUR', 'NZD', 'AUD', 'GBP']",NZD,AUD,0.9420009985210585,0.00029960605307199906
51,2015.01.20 13:24:00_possible_arbitrage.csv,15,"['GBP', 'EUR', 'NZD', 'AUD', 'GBP']",AUD,GBP,0.5411606814295301,0.00029960605307199906
52,2015.01.20 13:24:00_possible_arbitrage.csv,16,"['CHF', 'GBP', 'JPY', 'SGD', 'CHF']",CHF,GBP,0.7551843404975155,0.0008771140526648846
53,2015.01.20 13:24:00_possible_arbitrage.csv,16,"['CHF', 'GBP', 'JPY', 'SGD', 'CHF']",GBP,JPY,179.562,0.0008771140526648846
54,2015.01.20 13:24:00_possible_arbitrage.csv,16,"['CHF', 'GBP', 'JPY', 'SGD', 'CHF']",JPY,SGD,0.011286681715575621,0.0008771140526648846
55,2015.01.20 13:24:00_possible_arbitrage.csv,16,"['CHF', 'GBP', 'JPY', 'SGD', 'CHF']",SGD,CHF,0.6539538047032357,0.0008771140526648846
56,2015.01.20 13:24:00_possible_arbitrage.csv,17,"['SGD', 'USD', 'JPY', 'SGD']",SGD,USD,0.7481837838646686,0.00038758622248113994
57,2015.01.20 13:24:00_possible_arbitrage.csv,17,"['SGD', 'USD', 'JPY', 'SGD']",USD,JPY,118.466,0.00038758622248113994
58,2015.01.20 13:24:00_possible_arbitrage.csv,17,"['SGD', 'USD', 'JPY', 'SGD']",JPY,SGD,0.011286681715575621,0.00038758622248113994
59,2015.01.20 13:24:00_possible_arbitrage.csv,18,"['AUD', 'CAD', 'NZD', 'AUD']",AUD,CAD,0.98236,0.00039361409174598627
60,2015.01.20 13:24:00_possible_arbitrage.csv,18,"['AUD', 'CAD', 'NZD', 'AUD']",CAD,NZD,1.0810577068603922,0.00039361409174598627
61,2015.01.20 13:24:00_possible_arbitrage.csv,18,"['AUD', 'CAD', 'NZD', 'AUD']",NZD,AUD,0.9420009985210585,0.00039361409174598627
62,2015.01.20 13:24:00_possible_arbitrage.csv,19,"['JPY', 'CAD', 'GBP', 'EUR', 'JPY']",JPY,CAD,0.010114393793807968,0.000350909824778034
63,2015.01.20 13:24:00_possible_arbitrage.csv,19,"['JPY', 'CAD', 'GBP', 'EUR', 'JPY']",CAD,GBP,0.5507214450930719,0.000350909824778034
64,2015.01.20 13:24:00_possible_arbitrage.csv,19,"['JPY', 'CAD', 'GBP', 'EUR', 'JPY']",GBP,EUR,1.3078733978550878,0.000350909824778034
65,2015.01.20 13:24:00_possible_arbitrage.csv,19,"['JPY', 'CAD', 'GBP', 'EUR', 'JPY']",EUR,JPY,137.314,0.000350909824778034
66,2015.01.20 13:24:00_possible_arbitrage.csv,20,"['CHF', 'AUD', 'GBP', 'CHF']",CHF,AUD,1.3959461723155957,0.0003268623811425453
67,2015.01.20 13:24:00_possible_arbitrage.csv,20,"['CHF', 'AUD', 'GBP', 'CHF']",AUD,GBP,0.5411606814295301,0.0003268623811425453
68,2015.01.20 13:24:00_possible_arbitrage.csv,20,"['CHF', 'AUD', 'GBP', 'CHF']",GBP,CHF,1.32418,0.0003268623811425453
69,2015.01.16 05:45:00_possible_arbitrage.csv,21,"['CAD', 'AUD', 'EUR', 'CAD']",CAD,AUD,1.0138902970698571,0.00027081084109803477
70,2015.01.16 05:45:00_possible_arbitrage.csv,21,"['CAD', 'AUD', 'EUR', 'CAD']",AUD,EUR,0.7084862482819209,0.00027081084109803477
71,2015.01.16 05:45:00_possible_arbitrage.csv,21,"['CAD', 'AUD', 'EUR', 'CAD']",EUR,CAD,1.3925,0.00027081084109803477
72,2015.01.16 05:45:00_possible_arbitrage.csv,22,"['EUR', 'CAD', 'AUD', 'EUR']",EUR,CAD,1.3925,0.00027081084109803477
73,2015.01.16 05:45:00_possible_arbitrage.csv,22,"['EUR', 'CAD', 'AUD', 'EUR']",CAD,AUD,1.0138902970698571,0.00027081084109803477
74,2015.01.16 05:45:00_possible_arbitrage.csv,22,"['EUR', 'CAD', 'AUD', 'EUR']",AUD,EUR,0.7084862482819209,0.00027081084109803477
75,2015.01.16 05:45:00_possible_arbitrage.csv,23,"['CAD', 'AUD', 'GBP', 'JPY', 'CAD']",CAD,AUD,1.0138902970698571,0.0006230432209550774
76,2015.01.16 05:45:00_possible_arbitrage.csv,23,"['CAD', 'AUD', 'GBP', 'JPY', 'CAD']",AUD,GBP,0.5430178761484828,0.0006230432209550774
77,2015.01.16 05:45:00_possible_arbitrage.csv,23,"['CAD', 'AUD', 'GBP', 'JPY', 'CAD']",GBP,JPY,176.352,0.0006230432209550774
78,2015.01.16 05:45:00_possible_arbitrage.csv,23,"['CAD', 'AUD', 'GBP', 'JPY', 'CAD']",JPY,CAD,0.010305878473081044,0.0006230432209550774
79,2015.01.16 05:45:00_possible_arbitrage.csv,24,"['GBP', 'USD', 'SEK', 'GBP']",GBP,USD,1.51839,0.0004499234992190182
80,2015.01.16 05:45:00_possible_arbitrage.csv,24,"['GBP', 'USD', 'SEK', 'GBP']",USD,SEK,8.11932,0.0004499234992190182
81,2015.01.16 05:45:00_possible_arbitrage.csv,24,"['GBP', 'USD', 'SEK', 'GBP']",SEK,GBP,0.081150717169463,0.0004499234992190182
82,2015.01.16 05:45:00_possible_arbitrage.csv,25,"['AUD', 'CAD', 'NZD', 'AUD']",AUD,CAD,0.9863,0.00039032952571615986
83,2015.01.16 05:45:00_possible_arbitrage.csv,25,"['AUD', 'CAD', 'NZD', 'AUD']",CAD,NZD,1.0650307793895244,0.00039032952571615986
84,2015.01.16 05:45:00_possible_arbitrage.csv,25,"['AUD', 'CAD', 'NZD', 'AUD']",NZD,AUD,0.9523537422740302,0.00039032952571615986
85,2015.01.16 05:45:00_possible_arbitrage.csv,26,"['GBP', 'CAD', 'AUD', 'GBP']",GBP,CAD,1.81695,0.0003410017925438158
86,2015.01.16 05:45:00_possible_arbitrage.csv,26,"['GBP', 'CAD', 'AUD', 'GBP']",CAD,AUD,1.0138902970698571,0.0003410017925438158
87,2015.01.16 05:45:00_possible_arbitrage.csv,26,"['GBP', 'CAD', 'AUD', 'GBP']",AUD,GBP,0.5430178761484828,0.0003410017925438158
88,2015.01.16 05:45:00_possible_arbitrage.csv,27,"['GBP', 'CHF', 'EUR', 'GBP']",GBP,CHF,1.30801,0.0004717791129384974
89,2015.01.16 05:45:00_possible_arbitrage.csv,27,"['GBP', 'CHF', 'EUR', 'GBP']",CHF,EUR,0.9980438340851929,0.0004717791129384974
90,2015.01.16 05:45:00_possible_arbitrage.csv,27,"['GBP', 'CHF', 'EUR', 'GBP']",EUR,GBP,0.7663800000000001,0.0004717791129384974
91,2015.01.16 05:45:00_possible_arbitrage.csv,28,"['CHF', 'CAD', 'NZD', 'JPY', 'CHF']",CHF,CAD,1.3901052309659845,0.0012817861070164582
92,2015.01.16 05:45:00_possible_arbitrage.csv,28,"['CHF', 'CAD', 'NZD', 'JPY', 'CHF']",CAD,NZD,1.0650307793895244,0.0012817861070164582
93,2015.01.16 05:45:00_possible_arbitrage.csv,28,"['CHF', 'CAD', 'NZD', 'JPY', 'CHF']",NZD,JPY,91.139,0.0012817861070164582
94,2015.01.16 05:45:00_possible_arbitrage.csv,28,"['CHF', 'CAD', 'NZD', 'JPY', 'CHF']",JPY,CHF,0.007420654650153237,0.0012817861070164582
95,2015.02.18 17:37:00_possible_arbitrage.csv,29,"['AUD', 'CHF', 'NZD', 'AUD']",AUD,CHF,0.7341,0.00026324214292117176
96,2015.02.18 17:37:00_possible_arbitrage.csv,29,"['AUD', 'CHF', 'NZD', 'AUD']",CHF,NZD,1.4109148371804277,0.00026324214292117176
97,2015.02.18 17:37:00_possible_arbitrage.csv,29,"['AUD', 'CHF', 'NZD', 'AUD']",NZD,AUD,0.9657356974543208,0.00026324214292117176
98,2015.02.18 17:37:00_possible_arbitrage.csv,30,"['CHF', 'CAD', 'USD', 'SGD', 'CHF']",CHF,CAD,1.3214054468332521,0.00041853261080393445
99,2015.02.18 17:37:00_possible_arbitrage.csv,30,"['CHF', 'CAD', 'USD', 'SGD', 'CHF']",CAD,USD,0.8029032983267496,0.00041853261080393445
100,2015.02.18 17:37:00_possible_arbitrage.csv,30,"['CHF', 'CAD', 'USD', 'SGD', 'CHF']",USD,SGD,1.35995,0.00041853261080393445
101,2015.02.18 17:37:00_possible_arbitrage.csv,30,"['CHF', 'CAD', 'USD', 'SGD', 'CHF']",SGD,CHF,0.6933610677760443,0.00041853261080393445
102,2015.02.18 17:37:00_possible_arbitrage.csv,31,"['CAD', 'AUD', 'EUR', 'CAD']",CAD,AUD,1.0311085447965107,0.00025761418217773446
103,2015.02.18 17:37:00_possible_arbitrage.csv,31,"['CAD', 'AUD', 'EUR', 'CAD']",AUD,EUR,0.6859275111806185,0.00025761418217773446
104,2015.02.18 17:37:00_possible_arbitrage.csv,31,"['CAD', 'AUD', 'EUR', 'CAD']",EUR,CAD,1.41426,0.00025761418217773446
105,2015.02.18 17:37:00_possible_arbitrage.csv,32,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",EUR,CAD,1.41426,0.0005561482867402212
106,2015.02.18 17:37:00_possible_arbitrage.csv,32,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",CAD,NZD,1.068010936431989,0.0005561482867402212
107,2015.02.18 17:37:00_possible_arbitrage.csv,32,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",NZD,AUD,0.9657356974543208,0.0005561482867402212
108,2015.02.18 17:37:00_possible_arbitrage.csv,32,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",AUD,EUR,0.6859275111806185,0.0005561482867402212
109,2015.02.18 17:37:00_possible_arbitrage.csv,33,"['USD', 'JPY', 'CAD', 'USD']",USD,JPY,119.187,0.00022613685714301113
110,2015.02.18 17:37:00_possible_arbitrage.csv,33,"['USD', 'JPY', 'CAD', 'USD']",JPY,CAD,0.010452160461567406,0.00022613685714301113
111,2015.02.18 17:37:00_possible_arbitrage.csv,33,"['USD', 'JPY', 'CAD', 'USD']",CAD,USD,0.8029032983267496,0.00022613685714301113
112,2015.02.18 17:37:00_possible_arbitrage.csv,34,"['GBP', 'CAD', 'NZD', 'JPY', 'SGD', 'GBP']",GBP,CAD,1.92291,0.00046100007732641224
113,2015.02.18 17:37:00_possible_arbitrage.csv,34,"['GBP', 'CAD', 'NZD', 'JPY', 'SGD', 'GBP']",CAD,NZD,1.068010936431989,0.00046100007732641224
114,2015.02.18 17:37:00_possible_arbitrage.csv,34,"['GBP', 'CAD', 'NZD', 'JPY', 'SGD', 'GBP']",NZD,JPY,89.605,0.00046100007732641224
115,2015.02.18 17:37:00_possible_arbitrage.csv,34,"['GBP', 'CAD', 'NZD', 'JPY', 'SGD', 'GBP']",JPY,SGD,0.011415655429856508,0.00046100007732641224
116,2015.02.18 17:37:00_possible_arbitrage.csv,34,"['GBP', 'CAD', 'NZD', 'JPY', 'SGD', 'GBP']",SGD,GBP,0.4762471722824146,0.00046100007732641224
117,2015.02.18 17:37:00_possible_arbitrage.csv,35,"['CHF', 'CAD', 'USD', 'CHF']",CHF,CAD,1.3214054468332521,0.0002632247968026302
118,2015.02.18 17:37:00_possible_arbitrage.csv,35,"['CHF', 'CAD', 'USD', 'CHF']",CAD,USD,0.8029032983267496,0.0002632247968026302
119,2015.02.18 17:37:00_possible_arbitrage.csv,35,"['CHF', 'CAD', 'USD', 'CHF']",USD,CHF,0.94279,0.0002632247968026302
120,2015.02.18 17:37:00_possible_arbitrage.csv,36,"['AUD', 'EUR', 'CAD', 'AUD']",AUD,EUR,0.6859275111806185,0.00025761418217773446
121,2015.02.18 17:37:00_possible_arbitrage.csv,36,"['AUD', 'EUR', 'CAD', 'AUD']",EUR,CAD,1.41426,0.00025761418217773446
122,2015.02.18 17:37:00_possible_arbitrage.csv,36,"['AUD', 'EUR', 'CAD', 'AUD']",CAD,AUD,1.0311085447965107,0.00025761418217773446
123,2015.02.11 13:28:00_possible_arbitrage.csv,37,"['GBP', 'CAD', 'NZD', 'AUD', 'GBP']",GBP,CAD,1.93023,0.0005622196554646575
124,2015.02.11 13:28:00_possible_arbitrage.csv,37,"['GBP', 'CAD', 'NZD', 'AUD', 'GBP']",CAD,NZD,1.0715127617169922,0.0005622196554646575
125,2015.02.11 13:28:00_possible_arbitrage.csv,37,"['GBP', 'CAD', 'NZD', 'AUD', 'GBP']",NZD,AUD,0.9561783463851676,0.0005622196554646575
126,2015.02.11 13:28:00_possible_arbitrage.csv,37,"['GBP', 'CAD', 'NZD', 'AUD', 'GBP']",AUD,GBP,0.5059397324590694,0.0005622196554646575
127,2015.02.11 13:28:00_possible_arbitrage.csv,38,"['GBP', 'CAD', 'EUR', 'AUD', 'GBP']",GBP,CAD,1.93023,8.867484640195933e-05
128,2015.02.11 13:28:00_possible_arbitrage.csv,38,"['GBP', 'CAD', 'EUR', 'AUD', 'GBP']",CAD,EUR,0.7010017314742768,8.867484640195933e-05
129,2015.02.11 13:28:00_possible_arbitrage.csv,38,"['GBP', 'CAD', 'EUR', 'AUD', 'GBP']",EUR,AUD,1.46087,8.867484640195933e-05
130,2015.02.11 13:28:00_possible_arbitrage.csv,38,"['GBP', 'CAD', 'EUR', 'AUD', 'GBP']",AUD,GBP,0.5059397324590694,8.867484640195933e-05
131,2015.02.11 13:28:00_possible_arbitrage.csv,39,"['GBP', 'CAD', 'NZD', 'GBP']",GBP,CAD,1.93023,0.0003947268611044219
132,2015.02.11 13:28:00_possible_arbitrage.csv,39,"['GBP', 'CAD', 'NZD', 'GBP']",CAD,NZD,1.0715127617169922,0.0003947268611044219
133,2015.02.11 13:28:00_possible_arbitrage.csv,39,"['GBP', 'CAD', 'NZD', 'GBP']",NZD,GBP,0.4836876345256234,0.0003947268611044219
134,2015.02.11 13:28:00_possible_arbitrage.csv,40,"['USD', 'CAD', 'EUR', 'USD']",USD,CAD,1.26242,5.632212431572192e-05
135,2015.02.11 13:28:00_possible_arbitrage.csv,40,"['USD', 'CAD', 'EUR', 'USD']",CAD,EUR,0.7010017314742768,5.632212431572192e-05
136,2015.02.11 13:28:00_possible_arbitrage.csv,40,"['USD', 'CAD', 'EUR', 'USD']",EUR,USD,1.13006,5.632212431572192e-05
137,2015.02.11 13:28:00_possible_arbitrage.csv,41,"['CHF', 'CAD', 'USD', 'CHF']",CHF,CAD,1.3627134349917556,0.0002896490896928672
138,2015.02.11 13:28:00_possible_arbitrage.csv,41,"['CHF', 'CAD', 'USD', 'CHF']",CAD,USD,0.792129402259153,0.0002896490896928672
139,2015.02.11 13:28:00_possible_arbitrage.csv,41,"['CHF', 'CAD', 'USD', 'CHF']",USD,CHF,0.92667,0.0002896490896928672
140,2015.02.11 13:28:00_possible_arbitrage.csv,42,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",EUR,CAD,1.42653,0.00047350282127234244
141,2015.02.11 13:28:00_possible_arbitrage.csv,42,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",CAD,NZD,1.0715127617169922,0.00047350282127234244
142,2015.02.11 13:28:00_possible_arbitrage.csv,42,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",NZD,AUD,0.9561783463851676,0.00047350282127234244
143,2015.02.11 13:28:00_possible_arbitrage.csv,42,"['EUR', 'CAD', 'NZD', 'AUD', 'EUR']",AUD,EUR,0.6845236057965458,0.00047350282127234244
144,2015.02.18 02:52:00_possible_arbitrage.csv,43,"['AUD', 'GBP', 'SGD', 'USD', 'AUD']",AUD,GBP,0.5093361312864811,0.0003875076137787037
145,2015.02.18 02:52:00_possible_arbitrage.csv,43,"['AUD', 'GBP', 'SGD', 'USD', 'AUD']",GBP,SGD,2.08147,0.0003875076137787037
146,2015.02.18 02:52:00_possible_arbitrage.csv,43,"['AUD', 'GBP', 'SGD', 'USD', 'AUD']",SGD,USD,0.7374141834244041,0.0003875076137787037
147,2015.02.18 02:52:00_possible_arbitrage.csv,43,"['AUD', 'GBP', 'SGD', 'USD', 'AUD']",USD,AUD,1.2796232789066897,0.0003875076137787037
148,2015.02.18 02:52:00_possible_arbitrage.csv,44,"['USD', 'GBP', 'JPY', 'SGD', 'USD']",USD,GBP,0.6515506906437321,0.0005403559610126507
149,2015.02.18 02:52:00_possible_arbitrage.csv,44,"['USD', 'GBP', 'JPY', 'SGD', 'USD']",GBP,JPY,183.035,0.0005403559610126507
150,2015.02.18 02:52:00_possible_arbitrage.csv,44,"['USD', 'GBP', 'JPY', 'SGD', 'USD']",JPY,SGD,0.011377340887887685,0.0005403559610126507
151,2015.02.18 02:52:00_possible_arbitrage.csv,44,"['USD', 'GBP', 'JPY', 'SGD', 'USD']",SGD,USD,0.7374141834244041,0.0005403559610126507
152,2015.02.18 02:52:00_possible_arbitrage.csv,45,"['GBP', 'CAD', 'USD', 'AUD', 'GBP']",GBP,CAD,1.90113,0.00033696953578621347
153,2015.02.18 02:52:00_possible_arbitrage.csv,45,"['GBP', 'CAD', 'USD', 'AUD', 'GBP']",CAD,USD,0.8073240437246701,0.00033696953578621347
154,2015.02.18 02:52:00_possible_arbitrage.csv,45,"['GBP', 'CAD', 'USD', 'AUD', 'GBP']",USD,AUD,1.2796232789066897,0.00033696953578621347
155,2015.02.18 02:52:00_possible_arbitrage.csv,45,"['GBP', 'CAD', 'USD', 'AUD', 'GBP']",AUD,GBP,0.5093361312864811,0.00033696953578621347
156,2015.02.18 02:52:00_possible_arbitrage.csv,46,"['CAD', 'AUD', 'GBP', 'CAD']",CAD,AUD,1.0330365075101753,0.00030391858914891046
157,2015.02.18 02:52:00_possible_arbitrage.csv,46,"['CAD', 'AUD', 'GBP', 'CAD']",AUD,GBP,0.5093361312864811,0.00030391858914891046
158,2015.02.18 02:52:00_possible_arbitrage.csv,46,"['CAD', 'AUD', 'GBP', 'CAD']",GBP,CAD,1.90113,0.00030391858914891046
159,2015.02.18 02:52:00_possible_arbitrage.csv,47,"['GBP', 'EUR', 'JPY', 'GBP']",GBP,EUR,1.3463299046798425,0.00012448154456135008
160,2015.02.18 02:52:00_possible_arbitrage.csv,47,"['GBP', 'EUR', 'JPY', 'GBP']",EUR,JPY,135.968,0.00012448154456135008
161,2015.02.18 02:52:00_possible_arbitrage.csv,47,"['GBP', 'EUR', 'JPY', 'GBP']",JPY,GBP,0.005463435954872019,0.00012448154456135008
162,2015.02.18 02:52:00_possible_arbitrage.csv,48,"['CAD', 'USD', 'CHF', 'CAD']",CAD,USD,0.8073240437246701,0.0002949632668842739
163,2015.02.18 02:52:00_possible_arbitrage.csv,48,"['CAD', 'USD', 'CHF', 'CAD']",USD,CHF,0.93565,0.0002949632668842739
164,2015.02.18 02:52:00_possible_arbitrage.csv,48,"['CAD', 'USD', 'CHF', 'CAD']",CHF,CAD,1.3242402171753955,0.0002949632668842739
165,2015.02.18 02:52:00_possible_arbitrage.csv,49,"['GBP', 'NZD', 'AUD', 'GBP']",GBP,NZD,2.03567,0.0002028519104706472
166,2015.02.18 02:52:00_possible_arbitrage.csv,49,"['GBP', 'NZD', 'AUD', 'GBP']",NZD,AUD,0.964664345041143,0.0002028519104706472
167,2015.02.18 02:52:00_possible_arbitrage.csv,49,"['GBP', 'NZD', 'AUD', 'GBP']",AUD,GBP,0.5093361312864811,0.0002028519104706472
168,2015.02.18 02:52:00_possible_arbitrage.csv,50,"['AUD', 'GBP', 'CHF', 'NZD', 'AUD']",AUD,GBP,0.5093361312864811,0.0007103909930008534
169,2015.02.18 02:52:00_possible_arbitrage.csv,50,"['AUD', 'GBP', 'CHF', 'NZD', 'AUD']",GBP,CHF,1.43612,0.0007103909930008534
